city,timestamp,date,hour,day,month,weekday,pm2_5,pm10,co,no2,o3,so2,aqi,aqi_change_rate,temperature,humidity,wind_speed,wind_deg
Rawalpindi,2026-08-06 03:00:00.000000,2026-08-06,3,6,8,3,64.85,69.12,879.75,7.82,70.88,4.24,156,1.0,,,,
Rawalpindi,2026-08-06 04:00:00.000000,2026-08-06,4,6,8,3,68.06,73.1,862.35,7.03,87.13,4.2,157,1.0,,,,
Rawalpindi,2026-08-06 05:00:00.000000,2026-08-06,5,6,8,3,75.42,81.73,820.3,5.78,107.94,4.34,161,4.0,,,,
Rawalpindi,2026-08-06 06:00:00.000000,2026-08-06,6,6,8,3,81.61,89.55,764.56,4.45,127.06,4.56,164,3.0,,,,
Rawalpindi,2026-08-06 07:00:00.000000,2026-08-06,7,6,8,3,64.97,84.32,528.86,2.66,128.44,4.09,156,-8.0,,,,
Rawalpindi,2026-08-06 08:00:00.000000,2026-08-06,8,6,8,3,58.74,83.39,441.04,2.01,127.62,3.38,153,-3.0,,,,
Rawalpindi,2026-08-06 09:00:00.000000,2026-08-06,9,6,8,3,57.87,84.83,408.3,1.77,130.5,2.98,152,-1.0,,,,
Rawalpindi,2026-08-06 10:00:00.000000,2026-08-06,10,6,8,3,55.27,84.66,378.17,1.66,131.1,2.54,150,-2.0,,,,
Rawalpindi,2026-08-06 11:00:00.000000,2026-08-06,11,6,8,3,52.0,81.79,354.83,1.8,129.46,2.2,142,-8.0,,,,
Rawalpindi,2026-08-06 12:00:00.000000,2026-08-06,12,6,8,3,50.23,79.95,346.02,2.31,128.24,2.07,137,-5.0,,,,
Rawalpindi,2026-08-06 13:00:00.000000,2026-08-06,13,6,8,3,51.91,81.68,370.47,4.32,124.42,2.16,141,4.0,,,,
Rawalpindi,2026-08-06 14:00:00.000000,2026-08-06,14,6,8,3,57.53,86.9,424.78,7.15,118.67,2.43,152,11.0,,,,
Rawalpindi,2026-08-06 15:00:00.000000,2026-08-06,15,6,8,3,64.27,92.87,481.71,8.64,114.74,2.75,156,4.0,,,,
Rawalpindi,2026-08-06 16:00:00.000000,2026-08-06,16,6,8,3,71.26,98.19,545.45,9.8,108.9,3.04,159,3.0,,,,
Rawalpindi,2026-08-06 17:00:00.000000,2026-08-06,17,6,8,3,77.02,102.28,609.78,11.02,100.69,3.22,162,3.0,,,,
Rawalpindi,2026-08-06 18:00:00.000000,2026-08-06,18,6,8,3,80.51,104.44,658.79,11.89,92.63,3.28,164,2.0,,,,
Rawalpindi,2026-08-06 19:00:00.000000,2026-08-06,19,6,8,3,80.45,101.55,684.23,12.05,84.99,5.05,164,0.0,,,,
Rawalpindi,2026-08-06 20:00:00.000000,2026-08-06,20,6,8,3,80.19,97.14,710.84,11.6,78.41,6.83,164,0.0,,,,
Rawalpindi,2026-08-06 21:00:00.000000,2026-08-06,21,6,8,3,79.87,92.51,730.86,10.56,73.29,7.22,164,0.0,,,,
Rawalpindi,2026-08-06 22:00:00.000000,2026-08-06,22,6,8,3,80.3,90.65,733.08,9.2,69.95,5.68,164,0.0,,,,
Rawalpindi,2026-08-06 23:00:00.000000,2026-08-06,23,6,8,3,83.33,93.03,751.38,8.83,65.64,4.43,165,1.0,,,,
Rawalpindi,2026-08-07 00:00:00.000000,2026-08-07,0,7,8,4,86.03,95.3,769.0,8.79,62.25,3.62,167,2.0,,,,
Rawalpindi,2026-08-07 01:00:00.000000,2026-08-07,1,7,8,4,87.15,95.88,781.92,8.81,60.12,3.06,167,0.0,,,,
Rawalpindi,2026-08-07 02:00:00.000000,2026-08-07,2,7,8,4,86.56,95.06,793.52,9.3,58.71,2.67,167,0.0,,,,
Rawalpindi,2026-08-07 03:00:00.000000,2026-08-07,3,7,8,4,85.88,94.51,813.2,9.79,59.67,2.43,167,0.0,,,,
Rawalpindi,2026-08-07 04:00:00.000000,2026-08-07,4,7,8,4,86.23,94.94,801.77,7.92,78.45,2.59,167,0.0,,,,
Rawalpindi,2026-08-07 05:00:00.000000,2026-08-07,5,7,8,4,91.54,100.15,799.19,5.94,102.36,2.49,170,3.0,,,,
Rawalpindi,2026-08-07 06:00:00.000000,2026-08-07,6,7,8,4,102.62,111.03,797.28,3.95,130.87,2.35,175,5.0,,,,
Rawalpindi,2026-08-07 07:00:00.000000,2026-08-07,7,7,8,4,99.27,107.28,717.18,2.23,152.11,2.39,174,-1.0,,,,
Rawalpindi,2026-08-07 08:00:00.000000,2026-08-07,8,7,8,4,99.63,107.09,683.67,1.89,159.36,2.21,174,0.0,,,,
Rawalpindi,2026-08-07 09:00:00.000000,2026-08-07,9,7,8,4,102.52,109.38,682.26,1.94,164.01,2.05,175,1.0,,,,
Rawalpindi,2026-08-07 10:00:00.000000,2026-08-07,10,7,8,4,101.75,108.48,670.89,2.13,167.8,1.96,175,0.0,,,,
Rawalpindi,2026-08-07 11:00:00.000000,2026-08-07,11,7,8,4,102.22,109.04,668.16,2.61,168.75,1.92,175,0.0,,,,
Rawalpindi,2026-08-07 12:00:00.000000,2026-08-07,12,7,8,4,103.21,110.28,673.37,3.56,167.99,1.94,176,1.0,,,,
Rawalpindi,2026-08-07 13:00:00.000000,2026-08-07,13,7,8,4,107.41,115.18,752.84,9.44,147.27,1.97,178,2.0,,,,
Rawalpindi,2026-08-07 14:00:00.000000,2026-08-07,14,7,8,4,113.89,122.8,876.01,16.9,117.93,1.97,181,3.0,,,,
Rawalpindi,2026-08-07 15:00:00.000000,2026-08-07,15,7,8,4,120.43,130.6,977.21,20.66,98.85,1.94,185,4.0,,,,
Rawalpindi,2026-08-07 16:00:00.000000,2026-08-07,16,7,8,4,126.72,137.73,1059.66,23.38,86.48,2.16,188,3.0,,,,
Rawalpindi,2026-08-07 17:00:00.000000,2026-08-07,17,7,8,4,134.8,146.6,1149.85,26.06,78.53,2.69,192,4.0,,,,
Rawalpindi,2026-08-07 18:00:00.000000,2026-08-07,18,7,8,4,145.75,158.13,1225.6,28.33,71.33,3.09,198,6.0,,,,
Rawalpindi,2026-08-07 19:00:00.000000,2026-08-07,19,7,8,4,155.32,167.85,1276.36,29.49,64.67,3.26,206,8.0,,,,
Rawalpindi,2026-08-07 20:00:00.000000,2026-08-07,20,7,8,4,163.91,176.45,1312.06,29.06,58.41,3.31,214,8.0,,,,
Rawalpindi,2026-08-07 21:00:00.000000,2026-08-07,21,7,8,4,172.21,184.59,1343.81,27.71,51.91,3.18,223,9.0,,,,
Rawalpindi,2026-08-07 22:00:00.000000,2026-08-07,22,7,8,4,172.17,184.04,1361.72,25.6,44.02,2.39,222,-1.0,,,,
Rawalpindi,2026-08-07 23:00:00.000000,2026-08-07,23,7,8,4,169.32,180.78,1374.51,24.13,39.71,1.98,220,-2.0,,,,
Rawalpindi,2026-08-08 00:00:00.000000,2026-08-08,0,8,8,5,168.07,179.25,1388.66,23.48,38.28,1.84,218,-2.0,,,,
Rawalpindi,2026-08-08 01:00:00.000000,2026-08-08,1,8,8,5,165.81,176.72,1405.78,22.92,37.04,1.73,216,-2.0,,,,
Rawalpindi,2026-08-08 02:00:00.000000,2026-08-08,2,8,8,5,159.04,169.93,1427.19,22.17,36.28,1.66,209,-7.0,,,,
Rawalpindi,2026-08-08 03:00:00.000000,2026-08-08,3,8,8,5,158.34,169.16,1436.44,20.15,46.76,1.78,209,0.0,,,,
Rawalpindi,2026-08-08 04:00:00.000000,2026-08-08,4,8,8,5,107.03,116.52,771.29,3.81,156.36,5.0,178,-31.0,,,,
Rawalpindi,2026-08-08 05:00:00.000000,2026-08-08,5,8,8,5,86.75,96.21,655.48,2.02,157.68,4.38,167,-11.0,,,,
Rawalpindi,2026-08-08 06:00:00.000000,2026-08-08,6,8,8,5,81.1,89.97,639.09,1.59,158.84,4.08,164,-3.0,,,,
Rawalpindi,2026-08-08 07:00:00.000000,2026-08-08,7,8,8,5,78.77,87.18,635.7,1.42,161.35,3.86,163,-1.0,,,,
Rawalpindi,2026-08-08 08:00:00.000000,2026-08-08,8,8,8,5,78.18,86.05,634.59,1.43,162.5,3.71,163,0.0,,,,
Rawalpindi,2026-08-08 09:00:00.000000,2026-08-08,9,8,8,5,78.72,85.81,641.45,1.51,164.49,3.61,163,0.0,,,,
Rawalpindi,2026-08-08 10:00:00.000000,2026-08-08,10,8,8,5,82.92,89.26,668.84,1.95,167.92,3.59,165,2.0,,,,
Rawalpindi,2026-08-08 11:00:00.000000,2026-08-08,11,8,8,5,90.98,96.58,714.15,2.94,169.82,3.61,169,4.0,,,,
Rawalpindi,2026-08-08 12:00:00.000000,2026-08-08,12,8,8,5,95.27,100.1,752.17,4.3,168.01,3.5,172,3.0,,,,
Rawalpindi,2026-08-08 13:00:00.000000,2026-08-08,13,8,8,5,96.47,100.81,787.24,6.45,159.01,3.23,172,0.0,,,,
Rawalpindi,2026-08-08 14:00:00.000000,2026-08-08,14,8,8,5,97.77,102.03,824.13,8.32,145.6,2.94,173,1.0,,,,
Rawalpindi,2026-08-08 15:00:00.000000,2026-08-08,15,8,8,5,97.79,102.1,847.85,8.58,135.12,2.68,173,0.0,,,,
Rawalpindi,2026-08-08 16:00:00.000000,2026-08-08,16,8,8,5,95.58,99.96,861.86,9.16,121.35,2.29,172,-1.0,,,,
Rawalpindi,2026-08-08 17:00:00.000000,2026-08-08,17,8,8,5,93.7,98.43,886.92,10.55,104.31,1.93,171,-1.0,,,,
Rawalpindi,2026-08-08 18:00:00.000000,2026-08-08,18,8,8,5,91.92,97.01,909.37,11.9,89.65,1.7,170,-1.0,,,,
Rawalpindi,2026-08-08 19:00:00.000000,2026-08-08,19,8,8,5,89.48,94.69,918.73,12.79,77.36,1.54,169,-1.0,,,,
Rawalpindi,2026-08-08 20:00:00.000000,2026-08-08,20,8,8,5,86.88,92.14,923.02,12.95,67.83,1.44,167,-2.0,,,,
Rawalpindi,2026-08-08 21:00:00.000000,2026-08-08,21,8,8,5,83.74,89.09,921.93,12.95,59.08,1.35,166,-1.0,,,,
Rawalpindi,2026-08-08 22:00:00.000000,2026-08-08,22,8,8,5,80.45,85.94,919.39,13.04,50.88,1.3,164,-2.0,,,,
Rawalpindi,2026-08-08 23:00:00.000000,2026-08-08,23,8,8,5,77.91,83.6,920.82,13.17,44.19,1.27,163,-1.0,,,,
Rawalpindi,2026-08-09 00:00:00.000000,2026-08-09,0,9,8,6,75.32,81.23,914.8,12.97,40.24,1.35,161,-2.0,,,,
Rawalpindi,2026-08-09 01:00:00.000000,2026-08-09,1,9,8,6,70.8,76.83,878.11,11.58,41.32,1.84,159,-2.0,,,,
Rawalpindi,2026-08-09 02:00:00.000000,2026-08-09,2,9,8,6,66.51,72.68,841.28,10.65,44.27,2.45,157,-2.0,,,,
Rawalpindi,2026-08-09 03:00:00.000000,2026-08-09,3,9,8,6,63.45,69.74,803.85,9.59,52.21,3.04,155,-2.0,,,,
Rawalpindi,2026-08-09 04:00:00.000000,2026-08-09,4,9,8,6,45.69,50.65,604.28,4.7,87.91,3.82,126,-29.0,,,,
Rawalpindi,2026-08-09 05:00:00.000000,2026-08-09,5,9,8,6,36.77,40.36,524.1,3.06,98.34,3.29,104,-22.0,,,,
Rawalpindi,2026-08-09 06:00:00.000000,2026-08-09,6,9,8,6,34.8,37.88,490.23,2.24,105.62,2.93,99,-5.0,,,,
Rawalpindi,2026-08-09 07:00:00.000000,2026-08-09,7,9,8,6,29.51,32.06,448.79,1.61,109.85,2.2,88,-11.0,,,,
Rawalpindi,2026-08-09 08:00:00.000000,2026-08-09,8,9,8,6,24.15,26.26,414.83,1.32,109.96,1.6,76,-12.0,,,,
Rawalpindi,2026-08-09 09:00:00.000000,2026-08-09,9,9,8,6,22.31,24.22,398.67,1.26,111.06,1.35,72,-4.0,,,,
Rawalpindi,2026-08-09 10:00:00.000000,2026-08-09,10,9,8,6,21.74,23.61,392.3,1.31,113.7,1.22,71,-1.0,,,,
Rawalpindi,2026-08-09 11:00:00.000000,2026-08-09,11,9,8,6,21.54,23.47,389.03,1.53,115.6,1.17,71,0.0,,,,
Rawalpindi,2026-08-09 12:00:00.000000,2026-08-09,12,9,8,6,21.23,23.24,389.74,1.96,116.23,1.18,70,-1.0,,,,
Rawalpindi,2026-08-09 13:00:00.000000,2026-08-09,13,9,8,6,22.88,25.49,449.74,6.62,99.92,1.26,74,4.0,,,,
Rawalpindi,2026-08-09 14:00:00.000000,2026-08-09,14,9,8,6,26.12,29.84,549.2,13.58,75.25,1.37,80,6.0,,,,
Rawalpindi,2026-08-09 15:00:00.000000,2026-08-09,15,9,8,6,29.34,34.19,633.51,17.8,58.31,1.41,87,7.0,,,,
Rawalpindi,2026-08-09 16:00:00.000000,2026-08-09,16,9,8,6,32.45,38.26,700.05,20.71,47.12,1.49,94,7.0,,,,
Rawalpindi,2026-08-09 17:00:00.000000,2026-08-09,17,9,8,6,35.68,42.43,761.63,23.32,40.23,1.77,101,7.0,,,,
Rawalpindi,2026-08-09 18:00:00.000000,2026-08-09,18,9,8,6,38.42,45.9,817.32,26.11,35.58,2.06,108,7.0,,,,
Rawalpindi,2026-08-09 19:00:00.000000,2026-08-09,19,9,8,6,40.44,48.19,856.25,28.41,32.75,2.26,113,5.0,,,,
Rawalpindi,2026-08-09 20:00:00.000000,2026-08-09,20,9,8,6,44.04,52.07,889.08,29.84,30.69,2.44,122,9.0,,,,
Rawalpindi,2026-08-09 21:00:00.000000,2026-08-09,21,9,8,6,49.14,57.49,920.62,30.83,28.52,2.63,135,13.0,,,,
Rawalpindi,2026-08-09 22:00:00.000000,2026-08-09,22,9,8,6,53.9,62.53,946.29,31.25,26.43,2.77,146,11.0,,,,
Rawalpindi,2026-08-09 23:00:00.000000,2026-08-09,23,9,8,6,57.89,66.77,963.41,30.9,24.94,2.81,152,6.0,,,,
Rawalpindi,2026-08-10 00:00:00.000000,2026-08-10,0,10,8,0,61.24,70.35,981.9,29.83,25.15,2.69,154,2.0,,,,
Rawalpindi,2026-08-10 01:00:00.000000,2026-08-10,1,10,8,0,56.78,66.04,986.85,26.45,29.1,2.06,152,-2.0,,,,
Rawalpindi,2026-08-10 02:00:00.000000,2026-08-10,2,10,8,0,55.95,65.47,1021.29,23.07,29.27,1.81,151,-1.0,,,,
Rawalpindi,2026-08-10 03:00:00.000000,2026-08-10,3,10,8,0,58.27,68.12,1057.71,18.78,36.11,1.85,152,1.0,,,,
Rawalpindi,2026-08-10 04:00:00.000000,2026-08-10,4,10,8,0,45.1,53.19,670.11,6.98,107.8,3.71,125,-27.0,,,,
Rawalpindi,2026-08-10 05:00:00.000000,2026-08-10,5,10,8,0,46.99,54.74,599.15,3.81,133.69,3.76,129,4.0,,,,
Rawalpindi,2026-08-10 06:00:00.000000,2026-08-10,6,10,8,0,55.05,62.87,593.95,2.69,151.99,3.74,149,20.0,,,,
Rawalpindi,2026-08-10 07:00:00.000000,2026-08-10,7,10,8,0,52.4,59.42,539.98,1.82,155.09,3.19,143,-6.0,,,,
Rawalpindi,2026-08-10 08:00:00.000000,2026-08-10,8,10,8,0,47.61,54.18,494.33,1.49,151.37,2.62,131,-12.0,,,,
Rawalpindi,2026-08-10 09:00:00.000000,2026-08-10,9,10,8,0,47.35,54.08,481.64,1.51,151.91,2.4,130,-1.0,,,,
Rawalpindi,2026-08-10 10:00:00.000000,2026-08-10,10,10,8,0,48.03,55.23,481.7,1.68,154.73,2.29,132,2.0,,,,
Rawalpindi,2026-08-10 11:00:00.000000,2026-08-10,11,10,8,0,48.92,56.3,486.19,2.04,156.98,2.22,134,2.0,,,,
Rawalpindi,2026-08-10 12:00:00.000000,2026-08-10,12,10,8,0,49.78,57.11,495.94,2.76,158.25,2.22,136,2.0,,,,
Rawalpindi,2026-08-10 13:00:00.000000,2026-08-10,13,10,8,0,52.36,59.81,552.1,6.54,147.25,2.26,143,7.0,,,,
Rawalpindi,2026-08-10 14:00:00.000000,2026-08-10,14,10,8,0,56.64,64.52,640.59,11.49,128.28,2.31,152,9.0,,,,
Rawalpindi,2026-08-10 15:00:00.000000,2026-08-10,15,10,8,0,61.77,70.24,723.62,14.02,115.31,2.36,154,2.0,,,,
Rawalpindi,2026-08-10 16:00:00.000000,2026-08-10,16,10,8,0,67.62,76.61,809.65,16.29,101.34,2.34,157,3.0,,,,
Rawalpindi,2026-08-10 17:00:00.000000,2026-08-10,17,10,8,0,74.0,83.64,911.51,18.96,84.98,2.23,161,4.0,,,,
Rawalpindi,2026-08-10 18:00:00.000000,2026-08-10,18,10,8,0,79.32,89.43,1004.39,21.27,70.77,2.06,163,2.0,,,,
Rawalpindi,2026-08-10 19:00:00.000000,2026-08-10,19,10,8,0,82.74,92.8,1062.54,22.26,61.22,1.89,165,2.0,,,,
Rawalpindi,2026-08-10 20:00:00.000000,2026-08-10,20,10,8,0,85.85,95.69,1100.47,21.79,57.63,1.88,167,2.0,,,,
Rawalpindi,2026-08-10 21:00:00.000000,2026-08-10,21,10,8,0,88.68,98.23,1125.77,20.62,57.2,2.02,168,1.0,,,,
Rawalpindi,2026-08-10 22:00:00.000000,2026-08-10,22,10,8,0,90.62,99.82,1136.86,19.17,57.11,2.2,169,1.0,,,,
Rawalpindi,2026-08-10 23:00:00.000000,2026-08-10,23,10,8,0,92.74,101.61,1146.43,17.89,54.24,2.18,170,1.0,,,,
Rawalpindi,2026-08-11 00:00:00.000000,2026-08-11,0,11,8,1,94.99,103.62,1153.32,16.51,51.51,2.15,171,1.0,,,,
Rawalpindi,2026-08-11 01:00:00.000000,2026-08-11,1,11,8,1,97.18,105.67,1157.61,14.92,49.27,2.19,173,2.0,,,,
Rawalpindi,2026-08-11 02:00:00.000000,2026-08-11,2,11,8,1,99.7,108.42,1184.71,15.01,45.9,2.36,174,1.0,,,,
Rawalpindi,2026-08-11 03:00:00.000000,2026-08-11,3,11,8,1,101.72,110.85,1221.75,15.32,48.55,2.67,175,1.0,,,,
Rawalpindi,2026-08-11 04:00:00.000000,2026-08-11,4,11,8,1,83.19,91.61,896.53,6.85,103.64,4.09,165,-10.0,,,,
Rawalpindi,2026-08-11 05:00:00.000000,2026-08-11,5,11,8,1,75.53,84.07,811.19,4.75,120.07,3.58,161,-4.0,,,,
Rawalpindi,2026-08-11 06:00:00.000000,2026-08-11,6,11,8,1,75.63,83.72,791.31,3.48,135.71,3.3,161,0.0,,,,
Rawalpindi,2026-08-11 07:00:00.000000,2026-08-11,7,11,8,1,74.97,83.59,744.93,2.44,150.41,2.95,161,0.0,,,,
Rawalpindi,2026-08-11 08:00:00.000000,2026-08-11,8,11,8,1,70.66,81.27,685.5,2.06,153.83,2.54,159,-2.0,,,,
Rawalpindi,2026-08-11 09:00:00.000000,2026-08-11,9,11,8,1,67.34,78.36,661.93,2.1,154.69,2.37,157,-2.0,,,,
Rawalpindi,2026-08-11 10:00:00.000000,2026-08-11,10,11,8,1,63.99,74.99,656.99,2.38,155.86,2.3,155,-2.0,,,,
Rawalpindi,2026-08-11 11:00:00.000000,2026-08-11,11,11,8,1,60.53,71.03,658.09,2.98,154.4,2.37,154,-1.0,,,,
Rawalpindi,2026-08-11 12:00:00.000000,2026-08-11,12,11,8,1,55.92,65.35,663.13,3.8,151.82,2.49,151,-3.0,,,,
Rawalpindi,2026-08-11 13:00:00.000000,2026-08-11,13,11,8,1,54.48,62.8,691.02,5.21,147.09,2.78,148,-3.0,,,,
Rawalpindi,2026-08-11 14:00:00.000000,2026-08-11,14,11,8,1,57.14,64.61,734.72,6.77,140.47,3.29,152,4.0,,,,
Rawalpindi,2026-08-11 15:00:00.000000,2026-08-11,15,11,8,1,59.28,66.02,777.34,7.39,134.22,3.88,153,1.0,,,,
Rawalpindi,2026-08-11 16:00:00.000000,2026-08-11,16,11,8,1,60.23,66.2,812.64,7.43,126.48,4.68,153,0.0,,,,
Rawalpindi,2026-08-11 17:00:00.000000,2026-08-11,17,11,8,1,62.1,67.65,858.5,7.54,117.51,5.64,154,1.0,,,,
Rawalpindi,2026-08-11 18:00:00.000000,2026-08-11,18,11,8,1,65.09,70.59,905.23,7.96,105.64,6.49,156,2.0,,,,
Rawalpindi,2026-08-11 19:00:00.000000,2026-08-11,19,11,8,1,65.63,70.79,936.09,8.15,93.85,7.19,156,0.0,,,,
Rawalpindi,2026-08-11 20:00:00.000000,2026-08-11,20,11,8,1,64.61,69.23,977.79,8.53,82.29,7.08,156,0.0,,,,
Rawalpindi,2026-08-11 21:00:00.000000,2026-08-11,21,11,8,1,64.48,68.57,1018.32,8.92,71.9,6.53,156,0.0,,,,
Rawalpindi,2026-08-11 22:00:00.000000,2026-08-11,22,11,8,1,63.42,66.92,1035.42,8.92,64.13,5.72,155,-1.0,,,,
Rawalpindi,2026-08-11 23:00:00.000000,2026-08-11,23,11,8,1,62.07,65.02,1046.48,8.8,58.85,4.91,154,-1.0,,,,
Rawalpindi,2026-08-12 00:00:00.000000,2026-08-12,0,12,8,2,60.28,62.77,1052.16,8.7,54.48,4.15,153,-1.0,,,,
Rawalpindi,2026-08-12 01:00:00.000000,2026-08-12,1,12,8,2,58.8,61.05,1041.08,8.6,50.16,3.49,153,0.0,,,,
Rawalpindi,2026-08-12 02:00:00.000000,2026-08-12,2,12,8,2,62.22,64.55,1026.11,8.93,47.7,3.09,154,1.0,,,,
Rawalpindi,2026-08-12 03:00:00.000000,2026-08-12,3,12,8,2,66.13,68.63,1002.42,8.86,54.06,2.81,156,2.0,,,,
Rawalpindi,2026-08-12 04:00:00.000000,2026-08-12,4,12,8,2,63.87,66.42,920.73,6.88,79.4,2.43,155,-1.0,,,,
Rawalpindi,2026-08-12 05:00:00.000000,2026-08-12,5,12,8,2,65.1,67.75,874.25,5.18,105.39,2.24,156,1.0,,,,
Rawalpindi,2026-08-12 06:00:00.000000,2026-08-12,6,12,8,2,68.8,71.64,851.46,3.85,128.28,2.2,158,2.0,,,,
Rawalpindi,2026-08-12 07:00:00.000000,2026-08-12,7,12,8,2,64.67,67.61,828.77,2.9,143.16,2.06,156,-2.0,,,,
Rawalpindi,2026-08-12 08:00:00.000000,2026-08-12,8,12,8,2,60.42,63.64,799.55,2.42,149.82,1.84,154,-2.0,,,,
Rawalpindi,2026-08-12 09:00:00.000000,2026-08-12,9,12,8,2,60.03,63.8,775.8,2.24,155.03,1.74,153,-1.0,,,,
Rawalpindi,2026-08-12 10:00:00.000000,2026-08-12,10,12,8,2,59.05,63.61,758.3,2.33,157.53,1.68,153,0.0,,,,
Rawalpindi,2026-08-12 11:00:00.000000,2026-08-12,11,12,8,2,56.27,61.52,746.31,2.89,154.12,1.63,151,-2.0,,,,
Rawalpindi,2026-08-12 12:00:00.000000,2026-08-12,12,12,8,2,52.99,58.56,747.54,3.86,148.59,1.57,144,-7.0,,,,
Rawalpindi,2026-08-12 13:00:00.000000,2026-08-12,13,12,8,2,53.32,59.63,822.04,9.44,125.36,1.59,145,1.0,,,,
Rawalpindi,2026-08-12 14:00:00.000000,2026-08-12,14,12,8,2,57.53,65.22,941.89,16.51,95.39,1.66,152,7.0,,,,
Rawalpindi,2026-08-12 15:00:00.000000,2026-08-12,15,12,8,2,62.04,71.18,1039.78,20.73,74.93,1.71,154,2.0,,,,
Rawalpindi,2026-08-12 16:00:00.000000,2026-08-12,16,12,8,2,65.54,75.93,1112.18,23.45,62.89,1.94,156,2.0,,,,
Rawalpindi,2026-08-12 17:00:00.000000,2026-08-12,17,12,8,2,68.83,80.4,1176.82,25.9,56.91,2.37,158,2.0,,,,
Rawalpindi,2026-08-12 18:00:00.000000,2026-08-12,18,12,8,2,71.77,84.22,1236.95,28.3,51.56,2.68,159,1.0,,,,
Rawalpindi,2026-08-12 19:00:00.000000,2026-08-12,19,12,8,2,75.94,88.9,1277.09,29.89,47.08,2.79,162,3.0,,,,
Rawalpindi,2026-08-12 20:00:00.000000,2026-08-12,20,12,8,2,81.98,95.55,1309.18,30.61,42.62,2.84,165,3.0,,,,
Rawalpindi,2026-08-12 21:00:00.000000,2026-08-12,21,12,8,2,86.69,100.96,1341.33,31.15,37.54,2.87,167,2.0,,,,
Rawalpindi,2026-08-12 22:00:00.000000,2026-08-12,22,12,8,2,87.49,102.33,1357.55,30.19,31.56,2.5,168,1.0,,,,
Rawalpindi,2026-08-12 23:00:00.000000,2026-08-12,23,12,8,2,83.44,98.45,1376.55,28.76,26.93,1.88,165,-3.0,,,,
Rawalpindi,2026-08-13 00:00:00.000000,2026-08-13,0,13,8,3,80.8,95.41,1391.57,27.88,25.27,1.54,164,-1.0,,,,
Rawalpindi,2026-08-13 01:00:00.000000,2026-08-13,1,13,8,3,74.93,88.0,1292.07,20.82,38.99,1.65,161,-3.0,,,,
Rawalpindi,2026-08-13 02:00:00.000000,2026-08-13,2,13,8,3,71.04,83.17,1236.58,17.57,46.11,1.9,159,-2.0,,,,
Rawalpindi,2026-08-13 03:00:00.000000,2026-08-13,3,13,8,3,68.8,80.44,1198.64,16.11,56.11,2.34,158,-1.0,,,,
Rawalpindi,2026-08-13 04:00:00.000000,2026-08-13,4,13,8,3,50.44,61.93,821.55,5.31,118.84,2.2,138,-20.0,,,,
Rawalpindi,2026-08-13 05:00:00.000000,2026-08-13,5,13,8,3,42.41,53.5,711.27,2.97,128.75,1.54,118,-20.0,,,,
Rawalpindi,2026-08-13 06:00:00.000000,2026-08-13,6,13,8,3,39.65,50.73,672.63,2.26,132.19,1.35,111,-7.0,,,,
Rawalpindi,2026-08-13 07:00:00.000000,2026-08-13,7,13,8,3,38.56,50.08,651.5,1.85,136.35,1.22,109,-2.0,,,,
Rawalpindi,2026-08-13 08:00:00.000000,2026-08-13,8,13,8,3,37.92,49.81,618.03,1.58,138.37,1.07,107,-2.0,,,,
Rawalpindi,2026-08-13 09:00:00.000000,2026-08-13,9,13,8,3,38.22,50.39,596.58,1.47,139.96,0.97,108,1.0,,,,
Rawalpindi,2026-08-13 10:00:00.000000,2026-08-13,10,13,8,3,38.81,51.67,584.4,1.49,141.69,0.88,109,1.0,,,,
Rawalpindi,2026-08-13 11:00:00.000000,2026-08-13,11,13,8,3,37.88,51.22,563.7,1.65,141.18,0.81,107,-2.0,,,,
Rawalpindi,2026-08-13 12:00:00.000000,2026-08-13,12,13,8,3,36.97,50.71,550.89,2.05,139.97,0.78,105,-2.0,,,,
Rawalpindi,2026-08-13 13:00:00.000000,2026-08-13,13,13,8,3,39.01,53.38,617.06,7.44,123.79,0.96,110,5.0,,,,
Rawalpindi,2026-08-13 14:00:00.000000,2026-08-13,14,13,8,3,43.49,58.86,734.45,14.73,100.83,1.27,121,11.0,,,,
Rawalpindi,2026-08-13 15:00:00.000000,2026-08-13,15,13,8,3,48.3,64.78,835.93,18.69,86.1,1.5,133,12.0,,,,
Rawalpindi,2026-08-13 16:00:00.000000,2026-08-13,16,13,8,3,53.47,70.52,921.15,21.03,76.24,1.64,145,12.0,,,,
Rawalpindi,2026-08-13 17:00:00.000000,2026-08-13,17,13,8,3,58.31,75.99,998.54,22.22,69.01,1.67,152,7.0,,,,
Rawalpindi,2026-08-13 18:00:00.000000,2026-08-13,18,13,8,3,61.0,79.65,1042.36,22.58,63.46,1.59,154,2.0,,,,
Rawalpindi,2026-08-13 19:00:00.000000,2026-08-13,19,13,8,3,60.2,79.55,1015.49,21.01,60.0,1.44,153,-1.0,,,,
Rawalpindi,2026-08-13 20:00:00.000000,2026-08-13,20,13,8,3,57.87,78.34,943.57,17.65,59.58,1.37,152,-1.0,,,,
Rawalpindi,2026-08-13 21:00:00.000000,2026-08-13,21,13,8,3,54.83,77.85,842.78,13.61,62.01,1.49,149,-3.0,,,,
Rawalpindi,2026-08-13 22:00:00.000000,2026-08-13,22,13,8,3,53.15,79.06,763.61,11.81,59.43,1.6,144,-5.0,,,,
Rawalpindi,2026-08-13 23:00:00.000000,2026-08-13,23,13,8,3,54.54,81.43,764.96,13.21,49.32,1.52,148,4.0,,,,
